"instance_file","model","a","b","c","d","residuals"
"holtschulte2013/ga100/f9/DIM3","decayModelnegative","0","0","0","0","1e+06"
"holtschulte2013/ga100/f9/DIM40","decayModelnegative","5.54370416243619","-3.99917860031493","-443.933084089196","-0.763713476678898","0.0119367965804004"
"holtschulte2013/ga100/f9/DIM5","decayModelnegative","0","0","0","0","1e+06"
"holtschulte2013/hill/f1/DIM10","decayModelnegative","0","0","0","0","1e+06"
"holtschulte2013/hill/f1/DIM2","decayModelnegative","0","0","0","0","1e+06"
"holtschulte2013/hill/f1/DIM20","decayModelnegative","0","0","0","0","1e+06"
"holtschulte2013/hill/f1/DIM3","decayModelnegative","0","0","0","0","1e+06"
"holtschulte2013/hill/f1/DIM40","decayModelnegative","0","0","0","0","1e+06"
"holtschulte2013/hill/f1/DIM5","decayModelnegative","0","0","0","0","1e+06"
"holtschulte2013/hill/f10/DIM10","decayModelnegative","6.82352352632493","-3.34523161764784","-5.60031185577517","-0.386305202142576","0.0436483361281017"
"holtschulte2013/hill/f10/DIM2","decayModelnegative","0","0","0","0","1e+06"
"holtschulte2013/hill/f10/DIM20","decayModelnegative","7.32212981178612","-3.26064977844671","-6.85885756765082","-0.410882947111018","0.0149714747679649"
"holtschulte2013/hill/f10/DIM3","decayModelnegative","0","0","0","0","1e+06"
"holtschulte2013/hill/f10/DIM40","decayModelnegative","7.78042222250422","-3.8384821571096","-5.62442194785145","-0.288771744558271","0.00911960356844652"
"holtschulte2013/hill/f10/DIM5","decayModelnegative","7.07805828236247","-5.62619751491581","-2.96359326726012","-0.274574069613518","0.117434549927038"
"holtschulte2013/hill/f11/DIM10","decayModelnegative","0","0","0","0","1e+06"
"holtschulte2013/hill/f11/DIM2","decayModelnegative","0","0","0","0","1e+06"
"holtschulte2013/hill/f11/DIM20","decayModelnegative","307.981127919364","-308.482553043495","-0.0236855998168682","-0.115758636410714","0.226690158415149"
"holtschulte2013/hill/f11/DIM3","decayModelnegative","0","0","0","0","1e+06"
"holtschulte2013/hill/f11/DIM40","decayModelnegative","55.0720543742759","-86.0791666552656","-0.560188833532345","-0.0126983367540819","0.266320072654232"
"holtschulte2013/hill/f11/DIM5","decayModelnegative","0","0","0","0","1e+06"
"holtschulte2013/hill/f12/DIM10","decayModelnegative","0","0","0","0","1e+06"
"holtschulte2013/hill/f12/DIM2","decayModelnegative","0","0","0","0","1e+06"
"holtschulte2013/hill/f12/DIM20","decayModelnegative","0","0","0","0","1e+06"
"holtschulte2013/hill/f12/DIM3","decayModelnegative","0","0","0","0","1e+06"
"holtschulte2013/hill/f12/DIM40","decayModelnegative","9.8636346809656","-12.7741148071679","-6.18900664941029","-0.20437919942013","0.0671859376589691"
"holtschulte2013/hill/f12/DIM5","decayModelnegative","0","0","0","0","1e+06"
"holtschulte2013/hill/f13/DIM10","decayModelnegative","0","0","0","0","1e+06"
"holtschulte2013/hill/f13/DIM2","decayModelnegative","0","0","0","0","1e+06"
"holtschulte2013/hill/f13/DIM20","decayModelnegative","0","0","0","0","1e+06"
"holtschulte2013/hill/f13/DIM3","decayModelnegative","0","0","0","0","1e+06"
"holtschulte2013/hill/f13/DIM40","decayModelnegative","0","0","0","0","1e+06"
"holtschulte2013/hill/f13/DIM5","decayModelnegative","0","0","0","0","1e+06"
"holtschulte2013/hill/f14/DIM10","decayModelnegative","0","0","0","0","1e+06"
"holtschulte2013/hill/f14/DIM2","decayModelnegative","0","0","0","0","1e+06"
"holtschulte2013/hill/f14/DIM20","decayModelnegative","0","0","0","0","1e+06"
"holtschulte2013/hill/f14/DIM3","decayModelnegative","0","0","0","0","1e+06"
"holtschulte2013/hill/f14/DIM40","decayModelnegative","0","0","0","0","1e+06"
"holtschulte2013/hill/f14/DIM5","decayModelnegative","0","0","0","0","1e+06"
"holtschulte2013/hill/f15/DIM10","decayModelnegative","3.11515124573584","-1.5825896393015","-5.94861963410485","-0.468702597681828","0.0222439886207225"
"holtschulte2013/hill/f15/DIM2","decayModelnegative","0","0","0","0","1e+06"
"holtschulte2013/hill/f15/DIM20","decayModelnegative","3.20211321070406","-0.97045369517464","-13.6487584247105","-0.589849136385924","0.00880403194158469"
"holtschulte2013/hill/f15/DIM3","decayModelnegative","0","0","0","0","1e+06"
"holtschulte2013/hill/f15/DIM40","decayModelnegative","3.56672711816988","-0.864334054137628","-13.4497237570744","-0.514400646046193","0.00374792123885688"
"holtschulte2013/hill/f15/DIM5","decayModelnegative","7.47014529659503","-47.2660839285374","-2.21397204658998","-0.0121863281087899","0.045434553915145"
"holtschulte2013/hill/f16/DIM10","decayModelnegative","0","0","0","0","1e+06"
"holtschulte2013/hill/f16/DIM2","decayModelnegative","0","0","0","0","1e+06"
"holtschulte2013/hill/f16/DIM20","decayModelnegative","1.91453562625074","-1.20912626233793","-3.190081768237","-0.264128686287823","0.0124467931155798"
"holtschulte2013/hill/f16/DIM3","decayModelnegative","0","0","0","0","1e+06"
"holtschulte2013/hill/f16/DIM40","decayModelnegative","1.89307686204269","-0.82659452974587","-3.23910677773232","-0.265477641679865","0.00412956815686078"
"holtschulte2013/hill/f16/DIM5","decayModelnegative","0","0","0","0","1e+06"
"holtschulte2013/hill/f17/DIM10","decayModelnegative","0","0","0","0","1e+06"
"holtschulte2013/hill/f17/DIM2","decayModelnegative","0","0","0","0","1e+06"
"holtschulte2013/hill/f17/DIM20","decayModelnegative","1.50910154096146","-0.598576600047429","-24.9460590887542","-0.724106112818025","0.0217779866721079"
"holtschulte2013/hill/f17/DIM3","decayModelnegative","0","0","0","0","1e+06"
"holtschulte2013/hill/f17/DIM40","decayModelnegative","1.73512903175982","-0.504903064928051","-58.6591153329548","-0.848216066247342","0.0292490104587776"
"holtschulte2013/hill/f17/DIM5","decayModelnegative","0","0","0","0","1e+06"
"holtschulte2013/hill/f18/DIM10","decayModelnegative","2.02551572822983","-1.46300093271979","-5.16157921891604","-0.350937530108933","0.101794791188362"
"holtschulte2013/hill/f18/DIM2","decayModelnegative","0","0","0","0","1e+06"
"holtschulte2013/hill/f18/DIM20","decayModelnegative","2.1426421539649","-0.697806290526845","-11.0238288879793","-0.528829182793936","0.0291473021892547"
"holtschulte2013/hill/f18/DIM3","decayModelnegative","0","0","0","0","1e+06"
"holtschulte2013/hill/f18/DIM40","decayModelnegative","2.16748818794497","-0.434189755386011","-50.2459813472264","-0.775727574773729","0.017214726950769"
"holtschulte2013/hill/f18/DIM5","decayModelnegative","0","0","0","0","1e+06"
"holtschulte2013/hill/f19/DIM10","decayModelnegative","0","0","0","0","1e+06"
"holtschulte2013/hill/f19/DIM2","decayModelnegative","0","0","0","0","1e+06"
"holtschulte2013/hill/f19/DIM20","decayModelnegative","1.77852294323922","-1.30212253296774","-4.53615865046876","-0.324699217622658","0.0161213245913964"
"holtschulte2013/hill/f19/DIM3","decayModelnegative","0","0","0","0","1e+06"
"holtschulte2013/hill/f19/DIM40","decayModelnegative","1.79026040679256","-0.946828665306944","-7.6572970764317","-0.415075368237129","0.00663557397560039"
"holtschulte2013/hill/f19/DIM5","decayModelnegative","0","0","0","0","1e+06"
"holtschulte2013/hill/f2/DIM10","decayModelnegative","0","0","0","0","1e+06"
"holtschulte2013/hill/f2/DIM2","decayModelnegative","0","0","0","0","1e+06"
"holtschulte2013/hill/f2/DIM20","decayModelnegative","0","0","0","0","1e+06"
"holtschulte2013/hill/f2/DIM3","decayModelnegative","0","0","0","0","1e+06"
"holtschulte2013/hill/f2/DIM40","decayModelnegative","0","0","0","0","1e+06"
"holtschulte2013/hill/f2/DIM5","decayModelnegative","0","0","0","0","1e+06"
"holtschulte2013/hill/f20/DIM10","decayModelnegative","0","0","0","0","1e+06"
"holtschulte2013/hill/f20/DIM2","decayModelnegative","0","0","0","0","1e+06"
"holtschulte2013/hill/f20/DIM20","decayModelnegative","0","0","0","0","1e+06"
"holtschulte2013/hill/f20/DIM3","decayModelnegative","0","0","0","0","1e+06"
"holtschulte2013/hill/f20/DIM40","decayModelnegative","0","0","0","0","1e+06"
"holtschulte2013/hill/f20/DIM5","decayModelnegative","0","0","0","0","1e+06"
"holtschulte2013/hill/f21/DIM10","decayModelnegative","0","0","0","0","1e+06"
"holtschulte2013/hill/f21/DIM2","decayModelnegative","0","0","0","0","1e+06"
"holtschulte2013/hill/f21/DIM20","decayModelnegative","1.89860565716068","-1.44582908497609","-909.221866473171","-1.2703886092289","0.108390359119217"
"holtschulte2013/hill/f21/DIM3","decayModelnegative","0","0","0","0","1e+06"
"holtschulte2013/hill/f21/DIM40","decayModelnegative","0","0","0","0","1e+06"
"holtschulte2013/hill/f21/DIM5","decayModelnegative","0","0","0","0","1e+06"
"holtschulte2013/hill/f22/DIM10","decayModelnegative","0","0","0","0","1e+06"
"holtschulte2013/hill/f22/DIM2","decayModelnegative","0","0","0","0","1e+06"
"holtschulte2013/hill/f22/DIM20","decayModelnegative","0","0","0","0","1e+06"
"holtschulte2013/hill/f22/DIM3","decayModelnegative","0","0","0","0","1e+06"
"holtschulte2013/hill/f22/DIM40","decayModelnegative","0","0","0","0","1e+06"
"holtschulte2013/hill/f22/DIM5","decayModelnegative","0","0","0","0","1e+06"
"holtschulte2013/hill/f23/DIM10","decayModelnegative","0","0","0","0","1e+06"
"holtschulte2013/hill/f23/DIM2","decayModelnegative","0","0","0","0","1e+06"
"holtschulte2013/hill/f23/DIM20","decayModelnegative","0","0","0","0","1e+06"
"holtschulte2013/hill/f23/DIM3","decayModelnegative","0","0","0","0","1e+06"
"holtschulte2013/hill/f23/DIM40","decayModelnegative","0","0","0","0","1e+06"
"holtschulte2013/hill/f23/DIM5","decayModelnegative","0","0","0","0","1e+06"
"holtschulte2013/hill/f24/DIM10","decayModelnegative","2.56167410243521","-1.17339129783763","-4.07751790209279","-0.279027501879303","0.00617771005016826"
"holtschulte2013/hill/f24/DIM2","decayModelnegative","0","0","0","0","1e+06"
"holtschulte2013/hill/f24/DIM20","decayModelnegative","2.9012977608683","-0.808761053408346","-7.45975545410079","-0.372665038157306","0.00324029630707704"
"holtschulte2013/hill/f24/DIM3","decayModelnegative","0","0","0","0","1e+06"
"holtschulte2013/hill/f24/DIM40","decayModelnegative","3.25831366383706","-0.841347282845667","-5.6023080916194","-0.227857387471961","0.00142086051507917"
"holtschulte2013/hill/f24/DIM5","decayModelnegative","2.40470420019632","-5.24972578350643","-2.85511542686193","-0.0872274090725321","0.0305036076686356"
"holtschulte2013/hill/f3/DIM10","decayModelnegative","0","0","0","0","1e+06"
"holtschulte2013/hill/f3/DIM2","decayModelnegative","0","0","0","0","1e+06"
"holtschulte2013/hill/f3/DIM20","decayModelnegative","0","0","0","0","1e+06"
"holtschulte2013/hill/f3/DIM3","decayModelnegative","0","0","0","0","1e+06"
"holtschulte2013/hill/f3/DIM40","decayModelnegative","0","0","0","0","1e+06"
"holtschulte2013/hill/f3/DIM5","decayModelnegative","0","0","0","0","1e+06"
"holtschulte2013/hill/f4/DIM10","decayModelnegative","0","0","0","0","1e+06"
"holtschulte2013/hill/f4/DIM2","decayModelnegative","0","0","0","0","1e+06"
"holtschulte2013/hill/f4/DIM20","decayModelnegative","0","0","0","0","1e+06"
"holtschulte2013/hill/f4/DIM3","decayModelnegative","0","0","0","0","1e+06"
"holtschulte2013/hill/f4/DIM40","decayModelnegative","0","0","0","0","1e+06"
"holtschulte2013/hill/f4/DIM5","decayModelnegative","0","0","0","0","1e+06"
"holtschulte2013/hill/f5/DIM10","decayModelnegative","0","0","0","0","1e+06"
"holtschulte2013/hill/f5/DIM2","decayModelnegative","0","0","0","0","1e+06"
"holtschulte2013/hill/f5/DIM20","decayModelnegative","0","0","0","0","1e+06"
"holtschulte2013/hill/f5/DIM3","decayModelnegative","0","0","0","0","1e+06"
"holtschulte2013/hill/f5/DIM40","decayModelnegative","0","0","0","0","1e+06"
"holtschulte2013/hill/f5/DIM5","decayModelnegative","0","0","0","0","1e+06"
"holtschulte2013/hill/f6/DIM10","decayModelnegative","0","0","0","0","1e+06"
"holtschulte2013/hill/f6/DIM2","decayModelnegative","0","0","0","0","1e+06"
"holtschulte2013/hill/f6/DIM20","decayModelnegative","0","0","0","0","1e+06"
"holtschulte2013/hill/f6/DIM3","decayModelnegative","0","0","0","0","1e+06"
"holtschulte2013/hill/f6/DIM40","decayModelnegative","0","0","0","0","1e+06"
"holtschulte2013/hill/f6/DIM5","decayModelnegative","0","0","0","0","1e+06"
"holtschulte2013/hill/f7/DIM10","decayModelnegative","0","0","0","0","1e+06"
"holtschulte2013/hill/f7/DIM2","decayModelnegative","0","0","0","0","1e+06"
"holtschulte2013/hill/f7/DIM20","decayModelnegative","3.34625969558454","-2.16614043410794","-17.0602504884188","-0.570718612156913","0.0279158850046662"
"holtschulte2013/hill/f7/DIM3","decayModelnegative","0","0","0","0","1e+06"
"holtschulte2013/hill/f7/DIM40","decayModelnegative","3.59490492393312","-1.6975826042292","-30.2078434681669","-0.624830980492654","0.00924833740324688"
"holtschulte2013/hill/f7/DIM5","decayModelnegative","0","0","0","0","1e+06"
"holtschulte2013/hill/f8/DIM10","decayModelnegative","0","0","0","0","1e+06"
"holtschulte2013/hill/f8/DIM2","decayModelnegative","0","0","0","0","1e+06"
"holtschulte2013/hill/f8/DIM20","decayModelnegative","0","0","0","0","1e+06"
"holtschulte2013/hill/f8/DIM3","decayModelnegative","0","0","0","0","1e+06"
"holtschulte2013/hill/f8/DIM40","decayModelnegative","0","0","0","0","1e+06"
"holtschulte2013/hill/f8/DIM5","decayModelnegative","0","0","0","0","1e+06"
"holtschulte2013/hill/f9/DIM10","decayModelnegative","0","0","0","0","1e+06"
"holtschulte2013/hill/f9/DIM2","decayModelnegative","0","0","0","0","1e+06"
"holtschulte2013/hill/f9/DIM20","decayModelnegative","5.30100347811471","-3.81638617465917","-71.6829197892098","-0.813611291174378","0.0237028536988129"
"holtschulte2013/hill/f9/DIM3","decayModelnegative","0","0","0","0","1e+06"
"holtschulte2013/hill/f9/DIM40","decayModelnegative","5.65742314409171","-3.99245185044998","-92.7591825251255","-0.745832779336734","0.0163221684055222"
"holtschulte2013/hill/f9/DIM5","decayModelnegative","0","0","0","0","1e+06"
"hutter2013/CMAES/f1/DIM10","decayModelnegative","0","0","0","0","1e+06"
"hutter2013/CMAES/f1/DIM2","decayModelnegative","0","0","0","0","1e+06"
"hutter2013/CMAES/f1/DIM20","decayModelnegative","0","0","0","0","1e+06"
"hutter2013/CMAES/f1/DIM3","decayModelnegative","0","0","0","0","1e+06"
"hutter2013/CMAES/f1/DIM40","decayModelnegative","0","0","0","0","1e+06"
"hutter2013/CMAES/f1/DIM5","decayModelnegative","0","0","0","0","1e+06"
"hutter2013/CMAES/f10/DIM10","decayModelnegative","7.30804008346539","-267.096752432181","-6.85363554582482","-0.070355539512087","0.0376421807866169"
"hutter2013/CMAES/f10/DIM2","decayModelnegative","0","0","0","0","1e+06"
"hutter2013/CMAES/f10/DIM20","decayModelnegative","7.21072733139947","-595.713837699432","-8.43643167550936","-0.062190569352983","0.0143659143759403"
"hutter2013/CMAES/f10/DIM3","decayModelnegative","6.28537687969129","-929.650602920297","-8.32211485838531","-0.0836530096724856","0.317743898184532"
"hutter2013/CMAES/f10/DIM40","decayModelnegative","7.41420213093901","-1097.86002014565","-9.81530942018692","-0.0586816139830479","0.00627952764450782"
"hutter2013/CMAES/f10/DIM5","decayModelnegative","7.09108451301941","-273.930859959136","-6.36143759431751","-0.0721348804484026","0.0680429533626495"
"hutter2013/CMAES/f11/DIM10","decayModelnegative","6.29240338302149","-4.63299076789236","-3.06301495711843","-0.574053389332398","0.174178368009631"
"hutter2013/CMAES/f11/DIM2","decayModelnegative","0","0","0","0","1e+06"
"hutter2013/CMAES/f11/DIM20","decayModelnegative","6.70720519309233","-4.16107766509907","-5.19681725137154","-0.820976727228052","0.167813264700461"
"hutter2013/CMAES/f11/DIM3","decayModelnegative","13.7598143008794","-90.599001367797","-2.49824124892714","-0.0420308496263996","0.373840326341918"
"hutter2013/CMAES/f11/DIM40","decayModelnegative","7.40560050118473","-5.71488813289252","-2.26674471893707","-0.426470646492295","0.202237036746495"
"hutter2013/CMAES/f11/DIM5","decayModelnegative","6.16447530222375","-5.18336537047677","-9.58743506699702","-0.784168173615012","0.243689947762127"
"hutter2013/CMAES/f12/DIM10","decayModelnegative","7.93302107340346","-3668.65039150068","-17.5189154354462","-0.148913923522264","0.0600789674837045"
"hutter2013/CMAES/f12/DIM2","decayModelnegative","0","0","0","0","1e+06"
"hutter2013/CMAES/f12/DIM20","decayModelnegative","8.37083608721258","-3158.67937065644","-19.639072038547","-0.154611746054736","0.0464336502908665"
"hutter2013/CMAES/f12/DIM3","decayModelnegative","0","0","0","0","1e+06"
"hutter2013/CMAES/f12/DIM40","decayModelnegative","8.84099707901857","-1632.88449286241","-21.4315546053238","-0.167705770926708","0.0211774025103197"
"hutter2013/CMAES/f12/DIM5","decayModelnegative","0","0","0","0","1e+06"
"hutter2013/CMAES/f13/DIM10","decayModelnegative","0","0","0","0","1e+06"
"hutter2013/CMAES/f13/DIM2","decayModelnegative","0","0","0","0","1e+06"
"hutter2013/CMAES/f13/DIM20","decayModelnegative","3.49472611666935","-0.0051023491189998","2.09033168523761","0.14839480250346","0.0200490338779886"
"hutter2013/CMAES/f13/DIM3","decayModelnegative","0","0","0","0","1e+06"
"hutter2013/CMAES/f13/DIM40","decayModelnegative","0","0","0","0","1e+06"
"hutter2013/CMAES/f13/DIM5","decayModelnegative","0","0","0","0","1e+06"
"hutter2013/CMAES/f14/DIM10","decayModelnegative","0","0","0","0","1e+06"
"hutter2013/CMAES/f14/DIM2","decayModelnegative","0","0","0","0","1e+06"
"hutter2013/CMAES/f14/DIM20","decayModelnegative","0","0","0","0","1e+06"
"hutter2013/CMAES/f14/DIM3","decayModelnegative","0","0","0","0","1e+06"
"hutter2013/CMAES/f14/DIM40","decayModelnegative","0","0","0","0","1e+06"
"hutter2013/CMAES/f14/DIM5","decayModelnegative","0","0","0","0","1e+06"
"hutter2013/CMAES/f15/DIM10","decayModelnegative","2.88900501652038","-353.557315512189","-8.63430668616071","-0.0697312927132508","0.0196569262926913"
"hutter2013/CMAES/f15/DIM2","decayModelnegative","0","0","0","0","1e+06"
"hutter2013/CMAES/f15/DIM20","decayModelnegative","3.16771952649709","-18.9708950764503","-6.50122555589548","-0.122023260541626","0.00999352604845081"
"hutter2013/CMAES/f15/DIM3","decayModelnegative","2.41729380558806","-2.94870711431003","-8.65327949082058","-0.574631300937061","0.092537792771765"
"hutter2013/CMAES/f15/DIM40","decayModelnegative","3.4716240603529","-3.03833241298274","-6.28573228131933","-0.232716590276896","0.00319149946385107"
"hutter2013/CMAES/f15/DIM5","decayModelnegative","2.48351242047086","-200.689586354838","-7.35154736511221","-0.0718044592825736","0.0379903816222591"
"hutter2013/CMAES/f16/DIM10","decayModelnegative","0","0","0","0","1e+06"
"hutter2013/CMAES/f16/DIM2","decayModelnegative","0","0","0","0","1e+06"
"hutter2013/CMAES/f16/DIM20","decayModelnegative","1.97472890021782","-0.127941435470208","0.214168578550029","0.305464134820526","0.0276382747531936"
"hutter2013/CMAES/f16/DIM3","decayModelnegative","0","0","0","0","1e+06"
"hutter2013/CMAES/f16/DIM40","decayModelnegative","2.20935432888783","-0.199326748848883","0.486896658441391","0.142277261904898","0.0181778307521861"
"hutter2013/CMAES/f16/DIM5","decayModelnegative","0","0","0","0","1e+06"
"hutter2013/CMAES/f17/DIM10","decayModelnegative","0","0","0","0","1e+06"
"hutter2013/CMAES/f17/DIM2","decayModelnegative","0","0","0","0","1e+06"
"hutter2013/CMAES/f17/DIM20","decayModelnegative","0","0","0","0","1e+06"
"hutter2013/CMAES/f17/DIM3","decayModelnegative","0","0","0","0","1e+06"
"hutter2013/CMAES/f17/DIM40","decayModelnegative","0","0","0","0","1e+06"
"hutter2013/CMAES/f17/DIM5","decayModelnegative","0","0","0","0","1e+06"
"hutter2013/CMAES/f18/DIM10","decayModelnegative","0","0","0","0","1e+06"
"hutter2013/CMAES/f18/DIM2","decayModelnegative","0","0","0","0","1e+06"
"hutter2013/CMAES/f18/DIM20","decayModelnegative","0","0","0","0","1e+06"
"hutter2013/CMAES/f18/DIM3","decayModelnegative","0","0","0","0","1e+06"
"hutter2013/CMAES/f18/DIM40","decayModelnegative","0","0","0","0","1e+06"
"hutter2013/CMAES/f18/DIM5","decayModelnegative","0","0","0","0","1e+06"
"hutter2013/CMAES/f19/DIM10","decayModelnegative","1.66599967350094","-6.78908146000907","-3.49183766989742","-0.105588135528502","0.0150510735281889"
"hutter2013/CMAES/f19/DIM2","decayModelnegative","0","0","0","0","1e+06"
"hutter2013/CMAES/f19/DIM20","decayModelnegative","1.45292453647846","-0.868304090258386","-10.6077783246854","-0.561840608373206","0.00806806839965518"
"hutter2013/CMAES/f19/DIM3","decayModelnegative","0","0","0","0","1e+06"
"hutter2013/CMAES/f19/DIM40","decayModelnegative","1.51687177589057","-0.942665103217415","-13.1858523410191","-0.509353983504561","0.00389239773475896"
"hutter2013/CMAES/f19/DIM5","decayModelnegative","0","0","0","0","1e+06"
"hutter2013/CMAES/f2/DIM10","decayModelnegative","6.49794926004988","-1205.84298357573","-9.8117093920466","-0.0733250862209617","0.0338517383076563"
"hutter2013/CMAES/f2/DIM2","decayModelnegative","0","0","0","0","1e+06"
"hutter2013/CMAES/f2/DIM20","decayModelnegative","7.1985553517434","-909.10750820656","-8.67620682109561","-0.055191177377535","0.0118927908529376"
"hutter2013/CMAES/f2/DIM3","decayModelnegative","0","0","0","0","1e+06"
"hutter2013/CMAES/f2/DIM40","decayModelnegative","7.39896880561799","-921.645418802988","-9.69280146917359","-0.0596693218023985","0.00778202157109158"
"hutter2013/CMAES/f2/DIM5","decayModelnegative","8.36212794448802","-1.26383642652003","0.401931735929353","0.224866247562394","0.0854561649457247"
"hutter2013/CMAES/f20/DIM10","decayModelnegative","0","0","0","0","1e+06"
"hutter2013/CMAES/f20/DIM2","decayModelnegative","0","0","0","0","1e+06"
"hutter2013/CMAES/f20/DIM20","decayModelnegative","4.54700504929018","-4.26860241618192","-246261.555727879","-2.35217368090836","0.226504872501169"
"hutter2013/CMAES/f20/DIM3","decayModelnegative","0","0","0","0","1e+06"
"hutter2013/CMAES/f20/DIM40","decayModelnegative","4.76610627952629","-4.50252428244249","-54829852.3777178","-2.86127488818253","0.129533536736096"
"hutter2013/CMAES/f20/DIM5","decayModelnegative","3.51863940053887","-3.42203162307334","-55.7161117062269","-1.27407560298789","0.459478891951985"
"hutter2013/CMAES/f21/DIM10","decayModelnegative","0","0","0","0","1e+06"
"hutter2013/CMAES/f21/DIM2","decayModelnegative","0","0","0","0","1e+06"
"hutter2013/CMAES/f21/DIM20","decayModelnegative","0","0","0","0","1e+06"
"hutter2013/CMAES/f21/DIM3","decayModelnegative","0","0","0","0","1e+06"
"hutter2013/CMAES/f21/DIM40","decayModelnegative","0","0","0","0","1e+06"
"hutter2013/CMAES/f21/DIM5","decayModelnegative","0","0","0","0","1e+06"
"hutter2013/CMAES/f22/DIM10","decayModelnegative","0","0","0","0","1e+06"
"hutter2013/CMAES/f22/DIM2","decayModelnegative","0","0","0","0","1e+06"
"hutter2013/CMAES/f22/DIM20","decayModelnegative","0","0","0","0","1e+06"
"hutter2013/CMAES/f22/DIM3","decayModelnegative","0","0","0","0","1e+06"
"hutter2013/CMAES/f22/DIM40","decayModelnegative","0","0","0","0","1e+06"
"hutter2013/CMAES/f22/DIM5","decayModelnegative","0","0","0","0","1e+06"
"hutter2013/CMAES/f23/DIM10","decayModelnegative","1.14580878238517","-0.817588864635891","-2.92974985771074","-0.591383812066217","0.0389712883788882"
"hutter2013/CMAES/f23/DIM2","decayModelnegative","0","0","0","0","1e+06"
"hutter2013/CMAES/f23/DIM20","decayModelnegative","1.56200264026642","-39.8047031898519","-4.45935366720639","-0.0304039247766655","0.0184347639128021"
"hutter2013/CMAES/f23/DIM3","decayModelnegative","19.5304145570009","-19.3219635790083","-0.0540037169092945","-0.281403519669492","0.0544163056683824"
"hutter2013/CMAES/f23/DIM40","decayModelnegative","1.31166031828107","-23.4611463750795","-4.77929498487867","-0.0367107600625491","0.0104512144244302"
"hutter2013/CMAES/f23/DIM5","decayModelnegative","1.20552288466058","-0.899955608116554","-6.30487017904414","-1.48984421114152","0.109938170696643"
"hutter2013/CMAES/f24/DIM10","decayModelnegative","2.44670491024581","-1.36492987287932","-6.35590016715533","-0.359779685987641","0.00629692381468553"
"hutter2013/CMAES/f24/DIM2","decayModelnegative","0","0","0","0","1e+06"
"hutter2013/CMAES/f24/DIM20","decayModelnegative","2.78961061818086","-0.800652183391041","-28.7983795525924","-0.695701354545007","0.00134580079472167"
"hutter2013/CMAES/f24/DIM3","decayModelnegative","1.75443587671974","-119.03332939686","-7.25438291377773","-0.0835793459450177","0.051541970477274"
"hutter2013/CMAES/f24/DIM40","decayModelnegative","3.10720142371367","-0.643148269335001","-111.415743861717","-0.850387658880595","0.000944293016487452"
"hutter2013/CMAES/f24/DIM5","decayModelnegative","1.96809708457328","-0.913632665649559","-11.3133469170934","-0.678735707609139","0.0191762391610493"
"hutter2013/CMAES/f3/DIM10","decayModelnegative","3.10872777405691","-159.986003846","-6.68315638494604","-0.0582016246190163","0.0174904232276521"
"hutter2013/CMAES/f3/DIM2","decayModelnegative","0","0","0","0","1e+06"
"hutter2013/CMAES/f3/DIM20","decayModelnegative","3.38120454773073","-65.5960975873225","-6.39555592168246","-0.0728103830749995","0.0102925445635548"
"hutter2013/CMAES/f3/DIM3","decayModelnegative","0","0","0","0","1e+06"
"hutter2013/CMAES/f3/DIM40","decayModelnegative","3.56625444453929","-6.20696643744603","-5.64900594269214","-0.160033083525734","0.00392122323262647"
"hutter2013/CMAES/f3/DIM5","decayModelnegative","3.36627837361132","-0.576244826494613","0.531790066669187","0.16645297424375","0.0218412458207339"
"hutter2013/CMAES/f4/DIM10","decayModelnegative","3.33595801019645","-183.387700880824","-6.58473567568756","-0.0528990171556642","0.0178475167823601"
"hutter2013/CMAES/f4/DIM2","decayModelnegative","0","0","0","0","1e+06"
"hutter2013/CMAES/f4/DIM20","decayModelnegative","3.36175004633773","-3.45430091864682","-6.04114002578353","-0.252486459152009","0.00862669885379326"
"hutter2013/CMAES/f4/DIM3","decayModelnegative","2.70683774149659","-384.88077679875","-6.99177776569165","-0.0516554756305597","0.0640152663086776"
"hutter2013/CMAES/f4/DIM40","decayModelnegative","4.15618203436431","-0.0320657699719318","2.4253072358635","0.0634731080077752","0.00488697708940867"
"hutter2013/CMAES/f4/DIM5","decayModelnegative","2.64923459746284","-7.42641529860741","-4.9007017398262","-0.194311217255711","0.0487424935913553"
"hutter2013/CMAES/f5/DIM10","decayModelnegative","0","0","0","0","1e+06"
"hutter2013/CMAES/f5/DIM2","decayModelnegative","0","0","0","0","1e+06"
"hutter2013/CMAES/f5/DIM20","decayModelnegative","0","0","0","0","1e+06"
"hutter2013/CMAES/f5/DIM3","decayModelnegative","0","0","0","0","1e+06"
"hutter2013/CMAES/f5/DIM40","decayModelnegative","0","0","0","0","1e+06"
"hutter2013/CMAES/f5/DIM5","decayModelnegative","0","0","0","0","1e+06"
"hutter2013/CMAES/f6/DIM10","decayModelnegative","0","0","0","0","1e+06"
"hutter2013/CMAES/f6/DIM2","decayModelnegative","0","0","0","0","1e+06"
"hutter2013/CMAES/f6/DIM20","decayModelnegative","6.02618345785023","-8.37114453251396","-7.42531227479815","-0.343896323977588","0.0795337403713344"
"hutter2013/CMAES/f6/DIM3","decayModelnegative","0","0","0","0","1e+06"
"hutter2013/CMAES/f6/DIM40","decayModelnegative","6.22726152288472","-5.54977383948917","-22.6908646183507","-0.541754224229089","0.0270352436642665"
